Frequency   	S[1,1]_Mag  	S[1,1]_Phs  	S[1,2]_Mag  	S[1,2]_Phs  	S[1,3]_Mag  	S[1,3]_Phs  	S[1,4]_Mag  	S[1,4]_Phs  	S[2,1]_Mag  	S[2,1]_Phs  	S[2,2]_Mag  	S[2,2]_Phs  	S[2,3]_Mag  	S[2,3]_Phs  	S[2,4]_Mag  	S[2,4]_Phs  	S[3,1]_Mag  	S[3,1]_Phs  	S[3,2]_Mag  	S[3,2]_Phs  	S[3,3]_Mag  	S[3,3]_Phs  	S[3,4]_Mag  	S[3,4]_Phs  	S[4,1]_Mag  	S[4,1]_Phs  	S[4,2]_Mag  	S[4,2]_Phs  	S[4,3]_Mag  	S[4,3]_Phs  	S[4,4]_Mag  	S[4,4]_Phs  	
4.870000000000000E+08 	7.968671433170139E-01  	-1.403226330129390E+02  	3.354958765159040E-01  	-9.755864992376971E+01  	9.299148211639160E-02  	-1.249092486365530E+02  	1.127468442708230E-01  	-1.185956366605100E+02  	3.354958765159040E-01  	-9.755864992376971E+01  	4.289461382589060E-01  	1.050892275709210E+02  	1.715010075570510E-01  	5.688046734387009E+01  	1.822207871228750E-01  	9.573862561467979E+01  	9.299148211639160E-02  	-1.249092486365530E+02  	1.715010075570510E-01  	5.688046734387009E+01  	9.347513938064991E-01  	1.686239642698330E+02  	6.886950310740590E-02  	-1.833747566022280E+01  	1.127468442708230E-01  	-1.185956366605100E+02  	1.822207871228750E-01  	9.573862561467979E+01  	6.886950310740590E-02  	-1.833747566022280E+01  	8.927225256601050E-01  	1.695831721937960E+02  	
4.965000000000000E+08 	7.868172756133121E-01  	-1.448354498356510E+02  	3.568709461799060E-01  	-8.923419687324392E+01  	1.036825070695540E-01  	-1.297212498692860E+02  	1.323038696041270E-01  	-1.312493953150430E+02  	3.568709461799060E-01  	-8.923419687324392E+01  	3.387320916290761E-01  	1.432132582591650E+02  	1.995891572040840E-01  	6.713991462118020E+01  	2.946756985494091E-01  	9.156773320681179E+01  	1.036825070695540E-01  	-1.297212498692860E+02  	1.995891572040840E-01  	6.713991462118020E+01  	9.269211934580600E-01  	1.676543525423320E+02  	8.691983517520510E-02  	-1.355327678036870E+01  	1.323038696041270E-01  	-1.312493953150430E+02  	2.946756985494091E-01  	9.156773320681179E+01  	8.691983517520510E-02  	-1.355327678036870E+01  	8.602586729298540E-01  	1.708392731498250E+02  	
5.059999999999999E+08 	7.778728588049941E-01  	-1.479641932182190E+02  	4.027811151432000E-01  	-9.153346682045857E+01  	1.065002865028230E-01  	-1.376245529688550E+02  	1.300017608903200E-01  	-1.434516085027460E+02  	4.027811151432000E-01  	-9.153346682045857E+01  	5.185063285350350E-01  	1.512350467174550E+02  	2.362786431655081E-01  	6.441996745888520E+01  	3.384885567139790E-01  	7.792288129656498E+01  	1.065002865028230E-01  	-1.376245529688550E+02  	2.362786431655081E-01  	6.441996745888520E+01  	9.215559625956961E-01  	1.670743524900650E+02  	9.202899304592209E-02  	-1.603533410604060E+01  	1.300017608903200E-01  	-1.434516085027460E+02  	3.384885567139790E-01  	7.792288129656498E+01  	9.202899304592209E-02  	-1.603533410604060E+01  	8.684655274597910E-01  	1.720805047631160E+02  	
5.154999999999999E+08 	7.774046125645020E-01  	-1.508288415274210E+02  	4.199145339849580E-01  	-9.617198730737083E+01  	1.052911078494910E-01  	-1.436566482038700E+02  	1.236529988836510E-01  	-1.508378685213080E+02  	4.199145339849580E-01  	-9.617198730737083E+01  	6.140452498024671E-01  	1.461959803219250E+02  	2.539158322495070E-01  	6.011125300648770E+01  	3.449682520047720E-01  	6.961132442604830E+01  	1.052911078494910E-01  	-1.436566482038700E+02  	2.539158322495070E-01  	6.011125300648770E+01  	9.195053282969859E-01  	1.664742978550051E+02  	9.082990271427240E-02  	-1.519885195658920E+01  	1.236529988836510E-01  	-1.508378685213080E+02  	3.449682520047720E-01  	6.961132442604830E+01  	9.082990271427240E-02  	-1.519885195658920E+01  	8.805817773107482E-01  	1.719742608475830E+02  	
5.250000000000000E+08 	7.796344322145172E-01  	-1.537282355690960E+02  	4.238163198047931E-01  	-1.002188857953500E+02  	1.038296787823790E-01  	-1.484349148387970E+02  	1.190447130927850E-01  	-1.560333199445350E+02  	4.238163198047931E-01  	-1.002188857953500E+02  	6.576803432705161E-01  	1.415926308435970E+02  	2.637651823219330E-01  	5.675671288938388E+01  	3.452003642282040E-01  	6.454705796660480E+01  	1.038296787823790E-01  	-1.484349148387970E+02  	2.637651823219330E-01  	5.675671288938388E+01  	9.181499207012920E-01  	1.658117648200540E+02  	8.974479253059309E-02  	-1.225154550372660E+01  	1.190447130927850E-01  	-1.560333199445350E+02  	3.452003642282040E-01  	6.454705796660480E+01  	8.974479253059309E-02  	-1.225154550372660E+01  	8.875696734761441E-01  	1.714366399078980E+02  	
5.345000000000000E+08 	7.823694619996581E-01  	-1.566267523627430E+02  	4.228633488008419E-01  	-1.036933201901990E+02  	1.026806761239160E-01  	-1.526076818900890E+02  	1.160100948465980E-01  	-1.603363979582740E+02  	4.228633488008419E-01  	-1.036933201901990E+02  	6.794391368954680E-01  	1.379286525969460E+02  	2.709248077722870E-01  	5.409856521053680E+01  	3.454664759433920E-01  	6.104133565432480E+01  	1.026806761239160E-01  	-1.526076818900890E+02  	2.709248077722870E-01  	5.409856521053680E+01  	9.167712204449608E-01  	1.651200500932440E+02  	8.984803202935109E-02  	-8.497875411113652E+00  	1.160100948465980E-01  	-1.603363979582740E+02  	3.454664759433920E-01  	6.104133565432480E+01  	8.984803202935109E-02  	-8.497875411113652E+00  	8.911042732761170E-01  	1.707981385753410E+02  	
5.440000000000000E+08 	7.850220084520241E-01  	-1.594929294193030E+02  	4.199313905498260E-01  	-1.067921863839720E+02  	1.018259023185990E-01  	-1.564545428643080E+02  	1.139941122106420E-01  	-1.642244059390700E+02  	4.199313905498260E-01  	-1.067921863839720E+02  	6.909698188916829E-01  	1.349011128330590E+02  	2.770389097685469E-01  	5.185383434376361E+01  	3.466402884176971E-01  	5.833735675657850E+01  	1.018259023185990E-01  	-1.564545428643080E+02  	2.770389097685469E-01  	5.185383434376361E+01  	9.152348341017871E-01  	1.644181920475120E+02  	9.112231161138980E-02  	-4.579812623114160E+00  	1.139941122106420E-01  	-1.642244059390700E+02  	3.466402884176971E-01  	5.833735675657850E+01  	9.112231161138980E-02  	-4.579812623114160E+00  	8.926304034416562E-01  	1.701448943344330E+02  	
5.535000000000000E+08 	7.874321842343591E-01  	-1.623155887980250E+02  	4.160818635139821E-01  	-1.096455374533720E+02  	1.011918336554510E-01  	-1.600989246337230E+02  	1.126307589743010E-01  	-1.678876082089770E+02  	4.160818635139821E-01  	-1.096455374533720E+02  	6.970783218125471E-01  	1.322804017842680E+02  	2.826865786330230E-01  	4.985925396832390E+01  	3.486548106924850E-01  	5.608362413396829E+01  	1.011918336554510E-01  	-1.600989246337230E+02  	2.826865786330230E-01  	4.985925396832390E+01  	9.135289581922740E-01  	1.637152576473170E+02  	9.338480316306838E-02  	-8.126701929208712E-01  	1.126307589743010E-01  	-1.678876082089770E+02  	3.486548106924850E-01  	5.608362413396829E+01  	9.338480316306838E-02  	-8.126701929208712E-01  	8.929296517445143E-01  	1.695003774787910E+02  	
5.630000000000000E+08 	7.895573450297230E-01  	-1.650945065847880E+02  	4.117459471045920E-01  	-1.123316890874270E+02  	1.007182861592590E-01  	-1.636017181231710E+02  	1.116984286549700E-01  	-1.714129989963930E+02  	4.117459471045920E-01  	-1.123316890874270E+02  	6.999796717071290E-01  	1.299245250940120E+02  	2.880968426516770E-01  	4.802261855443311E+01  	3.513228835958760E-01  	5.410131081527980E+01  	1.007182861592590E-01  	-1.636017181231710E+02  	2.880968426516770E-01  	4.802261855443311E+01  	9.116655929673070E-01  	1.630157329258300E+02  	9.644777519108060E-02  	2.650388603988620E+00  	1.116984286549700E-01  	-1.714129989963930E+02  	3.513228835958760E-01  	5.410131081527980E+01  	9.644777519108060E-02  	2.650388603988620E+00  	8.924221500497239E-01  	1.688709749487070E+02  	
5.725000000000000E+08 	7.913876344683330E-01  	-1.678349473857240E+02  	4.071032489658161E-01  	-1.148988558101800E+02  	1.003598528315340E-01  	-1.669965215451240E+02  	1.110569343363690E-01  	-1.748472816976430E+02  	4.071032489658161E-01  	-1.148988558101800E+02  	7.007927843134980E-01  	1.277447266997920E+02  	2.933694574932960E-01  	4.628915130089560E+01  	3.544842125599100E-01  	5.229091500102029E+01  	1.003598528315340E-01  	-1.669965215451240E+02  	2.933694574932960E-01  	4.628915130089560E+01  	9.096592681198939E-01  	1.623220011394320E+02  	1.001469404540260E-01  	5.744185167479232E+00  	1.110569343363690E-01  	-1.748472816976430E+02  	3.544842125599100E-01  	5.229091500102029E+01  	1.001469404540260E-01  	5.744185167479232E+00  	8.913435802944891E-01  	1.682580251075110E+02  	
5.820000000000000E+08 	7.929192392552311E-01  	-1.705453101308260E+02  	4.022135774611371E-01  	-1.173774675099110E+02  	1.000794101654240E-01  	-1.703036197371590E+02  	1.106085753684650E-01  	-1.782208299753240E+02  	4.022135774611371E-01  	-1.173774675099110E+02  	7.001162758723041E-01  	1.256823948651750E+02  	2.985510331172620E-01  	4.462390927471719E+01  	3.580230884108311E-01  	5.059196939962869E+01  	1.000794101654240E-01  	-1.703036197371590E+02  	2.985510331172620E-01  	4.462390927471719E+01  	9.075226414352040E-01  	1.616354536498620E+02  	1.043448404441150E-01  	8.452600425049837E+00  	1.106085753684650E-01  	-1.782208299753240E+02  	3.580230884108311E-01  	5.059196939962869E+01  	1.043448404441150E-01  	8.452600425049837E+00  	8.898302439866790E-01  	1.676613907502870E+02  	
5.915000000000000E+08 	7.941419984225599E-01  	-1.732364415087259E+02  	3.970628884417950E-01  	-1.197861001381510E+02  	9.984151622555640E-02  	-1.735356743283329E+02  	1.102737668216000E-01  	1.784418369643390E+02  	3.970628884417950E-01  	-1.197861001381510E+02  	6.982673919067701E-01  	1.236955691532710E+02  	3.036635697904620E-01  	4.300239887719280E+01  	3.618625635028109E-01  	4.896370404430890E+01  	9.984151622555640E-02  	-1.735356743283329E+02  	3.036635697904620E-01  	4.300239887719280E+01  	9.052660167731390E-01  	1.609570409826130E+02  	1.089285101163630E-01  	1.078546727679000E+01  	1.102737668216000E-01  	1.784418369643390E+02  	3.618625635028109E-01  	4.896370404430890E+01  	1.089285101163630E-01  	1.078546727679000E+01  	8.879594233485130E-01  	1.670806824697770E+02  	
6.010000000000000E+08 	7.950263266680401E-01  	-1.759220360230500E+02  	3.915722592052711E-01  	-1.221330005146410E+02  	9.960536761632320E-02  	-1.766993152871810E+02  	1.099713400842900E-01  	1.751165922287400E+02  	3.915722592052711E-01  	-1.221330005146410E+02  	6.953766741008330E-01  	1.217506699651560E+02  	3.087144020660360E-01  	4.140494930250421E+01  	3.659560562496451E-01  	4.737418395666160E+01  	9.960536761632320E-02  	-1.766993152871810E+02  	3.087144020660360E-01  	4.140494930250421E+01  	9.028979289583680E-01  	1.602876119818290E+02  	1.138051006854720E-01  	1.276391634036310E+01  	1.099713400842900E-01  	1.751165922287400E+02  	3.659560562496451E-01  	4.737418395666160E+01  	1.138051006854720E-01  	1.276391634036310E+01  	8.857675974311680E-01  	1.665158550876000E+02  	
6.105000000000000E+08 	7.954964496460590E-01  	-1.786201086027650E+02  	3.855840387992150E-01  	-1.244126365869030E+02  	9.931521897998993E-02  	-1.797929599497590E+02  	1.095939898899300E-01  	1.717766866738960E+02  	3.855840387992150E-01  	-1.244126365869030E+02  	6.913974133770850E-01  	1.198168425496420E+02  	3.136950553526210E-01  	3.981242968113370E+01  	3.702776739192750E-01  	4.579211426663260E+01  	9.931521897998993E-02  	-1.797929599497590E+02  	3.136950553526210E-01  	3.981242968113370E+01  	9.004266148575040E-01  	1.596282219917990E+02  	1.188953471435550E-01  	1.441039386798230E+01  	1.095939898899300E-01  	1.717766866738960E+02  	3.702776739192750E-01  	4.579211426663260E+01  	1.188953471435550E-01  	1.441039386798230E+01  	8.832558917935792E-01  	1.659678705316590E+02  	
6.200000000000000E+08 	7.953609300129331E-01  	1.786441994389880E+02  	3.788307939083331E-01  	-1.265921037622260E+02  	9.888528933022250E-02  	1.772030155575580E+02  	1.089635344566830E-01  	1.683941836175040E+02  	3.788307939083331E-01  	-1.265921037622260E+02  	6.860202341639400E-01  	1.178623222033340E+02  	3.185642449786301E-01  	3.820167772318341E+01  	3.748005417549250E-01  	4.417710939513609E+01  	9.888528933022250E-02  	1.772030155575580E+02  	3.185642449786301E-01  	3.820167772318341E+01  	8.978641056849810E-01  	1.589805643967650E+02  	1.241212376127270E-01  	1.574062154258200E+01  	1.089635344566830E-01  	1.683941836175040E+02  	3.748005417549250E-01  	4.417710939513609E+01  	1.241212376127270E-01  	1.574062154258200E+01  	8.803866340158731E-01  	1.654401548856060E+02  	
6.295000000000000E+08 	7.941132091253922E-01  	1.758354155879640E+02  	3.709258368990790E-01  	-1.285696896937320E+02  	9.817991946560578E-02  	1.743588894693600E+02  	1.077332350826190E-01  	1.649623511151370E+02  	3.709258368990790E-01  	-1.285696896937320E+02  	6.784013675612450E-01  	1.158579873882500E+02  	3.231874559344181E-01  	3.653976687440650E+01  	3.794165298125300E-01  	4.246311989293130E+01  	9.817991946560578E-02  	1.743588894693600E+02  	3.231874559344181E-01  	3.653976687440650E+01  	8.952399896461281E-01  	1.583477038402950E+02  	1.293739651820870E-01  	1.675573916491030E+01  	1.077332350826190E-01  	1.649623511151370E+02  	3.794165298125300E-01  	4.246311989293130E+01  	1.293739651820870E-01  	1.675573916491030E+01  	8.770794345116070E-01  	1.649426314789120E+02  	
6.390000000000000E+08 	7.903462635791352E-01  	1.729179878893070E+02  	3.616909449519941E-01  	-1.300561228423730E+02  	9.703964340469591E-02  	1.719011311189199E+02  	1.051926206436350E-01  	1.616282636608850E+02  	3.616909449519941E-01  	-1.300561228423730E+02  	6.665044740578772E-01  	1.138230283078440E+02  	3.271354000512980E-01  	3.478405148505790E+01  	3.835971484984710E-01  	4.053215777653140E+01  	9.703964340469591E-02  	1.719011311189199E+02  	3.271354000512980E-01  	3.478405148505790E+01  	8.926518212091100E-01  	1.577348133567760E+02  	1.344133861537130E-01  	1.744187788393049E+01  	1.051926206436350E-01  	1.616282636608850E+02  	3.835971484984710E-01  	4.053215777653140E+01  	1.344133861537130E-01  	1.744187788393049E+01  	8.732736823128371E-01  	1.645032336584640E+02  	
6.485000000000000E+08 	7.805859625683700E-01  	1.699821933049510E+02  	3.536924583645851E-01  	-1.303874157813910E+02  	9.577309283587969E-02  	1.704547206462759E+02  	1.003546637468650E-01  	1.593407808957990E+02  	3.536924583645851E-01  	-1.303874157813910E+02  	6.466688800567320E-01  	1.120858984427030E+02  	3.291541695323830E-01  	3.296114495214460E+01  	3.851102321609240E-01  	3.825720573076770E+01  	9.577309283587969E-02  	1.704547206462759E+02  	3.291541695323830E-01  	3.296114495214460E+01  	8.904225887816449E-01  	1.571435243022930E+02  	1.386009715065020E-01  	1.785980429970940E+01  	1.003546637468650E-01  	1.593407808957990E+02  	3.851102321609240E-01  	3.825720573076770E+01  	1.386009715065020E-01  	1.785980429970940E+01  	8.694910616050392E-01  	1.641887559445060E+02  	
6.580000000000000E+08 	7.635579243401091E-01  	1.677281739083300E+02  	3.590719524311430E-01  	-1.297119020396650E+02  	9.714837174237317E-02  	1.703453666487490E+02  	9.607064324165160E-02  	1.608077703588080E+02  	3.590719524311430E-01  	-1.297119020396650E+02  	6.227538232041750E-01  	1.118586188217660E+02  	3.279360918424140E-01  	3.159395823440400E+01  	3.791169922716870E-01  	3.619917861852550E+01  	9.714837174237317E-02  	1.703453666487490E+02  	3.279360918424140E-01  	3.159395823440400E+01  	8.890226912342082E-01  	1.565290448717570E+02  	1.412556618825870E-01  	1.862034743330470E+01  	9.607064324165160E-02  	1.608077703588080E+02  	3.791169922716870E-01  	3.619917861852550E+01  	1.412556618825870E-01  	1.862034743330470E+01  	8.686641663445399E-01  	1.640083813543650E+02  	
6.675000000000000E+08 	7.572825009540021E-01  	1.664639424486880E+02  	3.777657117476810E-01  	-1.316448690559130E+02  	1.025731817282950E-01  	1.685386177456700E+02  	1.013611770447640E-01  	1.630259425806559E+02  	3.777657117476810E-01  	-1.316448690559130E+02  	6.207329352739910E-01  	1.127971955321870E+02  	3.291935406802571E-01  	3.120512456147191E+01  	3.722298313512630E-01  	3.587796708677930E+01  	1.025731817282950E-01  	1.685386177456700E+02  	3.291935406802571E-01  	3.120512456147191E+01  	8.871834648224812E-01  	1.558275100276560E+02  	1.450651282790570E-01  	2.028406518992430E+01  	1.013611770447640E-01  	1.630259425806559E+02  	3.722298313512630E-01  	3.587796708677930E+01  	1.450651282790570E-01  	2.028406518992430E+01  	8.714571804556240E-01  	1.635991516047540E+02  	
6.770000000000000E+08 	7.634980961784421E-01  	1.646200023020140E+02  	3.854510720256000E-01  	-1.355886095121450E+02  	1.063343087547830E-01  	1.647125833168650E+02  	1.089329498539230E-01  	1.607838869718970E+02  	3.854510720256000E-01  	-1.355886095121450E+02  	6.322891340774699E-01  	1.122032547008230E+02  	3.355641212949760E-01  	3.055894673485880E+01  	3.749963512965789E-01  	3.592753290301599E+01  	1.063343087547830E-01  	1.647125833168650E+02  	3.355641212949760E-01  	3.055894673485880E+01  	8.840069498362930E-01  	1.551402786181420E+02  	1.512670502838600E-01  	2.151877107461910E+01  	1.089329498539230E-01  	1.607838869718970E+02  	3.749963512965789E-01  	3.592753290301599E+01  	1.512670502838600E-01  	2.151877107461910E+01  	8.716890348593991E-01  	1.629638672444640E+02  	
6.865000000000000E+08 	7.687200219670790E-01  	1.621467112644340E+02  	3.841963933740400E-01  	-1.392219696020250E+02  	1.079915653913970E-01  	1.609352438066440E+02  	1.133688734292040E-01  	1.571952274951910E+02  	3.841963933740400E-01  	-1.392219696020250E+02  	6.383830688198129E-01  	1.106515658379370E+02  	3.423151932651950E-01  	2.941724219765610E+01  	3.810225719942360E-01  	3.531923194998170E+01  	1.079915653913970E-01  	1.609352438066440E+02  	3.423151932651950E-01  	2.941724219765610E+01  	8.805443984719570E-01  	1.545011290504550E+02  	1.576723850522310E-01  	2.211373831028650E+01  	1.133688734292040E-01  	1.571952274951910E+02  	3.810225719942360E-01  	3.531923194998170E+01  	1.576723850522310E-01  	2.211373831028650E+01  	8.695558306184230E-01  	1.623632440356540E+02  	
6.960000000000000E+08 	7.709654239332702E-01  	1.594395157204560E+02  	3.803949941619700E-01  	-1.423726892218480E+02  	1.089171789061630E-01  	1.575400653109050E+02  	1.159510351146730E-01  	1.537000222555950E+02  	3.803949941619700E-01  	-1.423726892218480E+02  	6.390664953071888E-01  	1.089284061779780E+02  	3.482866860621320E-01  	2.809245829197830E+01  	3.868067624781111E-01  	3.433839465169020E+01  	1.089171789061630E-01  	1.575400653109050E+02  	3.482866860621320E-01  	2.809245829197830E+01  	8.771378044896440E-01  	1.538873377944330E+02  	1.637214293414400E-01  	2.241619586935320E+01  	1.159510351146730E-01  	1.537000222555950E+02  	3.868067624781111E-01  	3.433839465169020E+01  	1.637214293414400E-01  	2.241619586935320E+01  	8.666802722043760E-01  	1.618266198932340E+02  	
7.055000000000000E+08 	7.711419756482121E-01  	1.566329587844500E+02  	3.761419476080930E-01  	-1.452480472111610E+02  	1.096590926133770E-01  	1.544120921144380E+02  	1.177244801202590E-01  	1.504504016003280E+02  	3.761419476080930E-01  	-1.452480472111610E+02  	6.367716507750840E-01  	1.072314314167140E+02  	3.536596728937710E-01  	2.671580716116230E+01  	3.919399557711261E-01  	3.320440713751169E+01  	1.096590926133770E-01  	1.544120921144380E+02  	3.536596728937710E-01  	2.671580716116230E+01  	8.737836645479339E-01  	1.532870321919800E+02  	1.694762203076340E-01  	2.257644622954780E+01  	1.177244801202590E-01  	1.504504016003280E+02  	3.919399557711261E-01  	3.320440713751169E+01  	1.694762203076340E-01  	2.257644622954780E+01  	8.636172371149692E-01  	1.613333012753010E+02  	
